date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:49	419939/419939	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b798b26adc305b3cd1255cbb9bde77768a933f41%22	https://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-data-table.html)
15:22:50	21375/21375	---M-Z	200	added ('OK')	application/javascript	etag:%221120ae8-537f-5712f4496dac2-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-data-table.html)
15:22:50	1787/1787	---M-Z	200	added ('OK')	application/javascript	etag:%221120aec-6fb-5712f4496deaa-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-data-table.html)
15:22:50	567638/567638	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f5fd30a82e20973d145d590eb7a8327d436a4d31%22	https://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-data-table.html)
15:22:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:50%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-footable.html)
15:22:51	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.1f3.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-footable.html)
15:22:51	1802/1802	---M-Z	200	added ('OK')	text/css	etag:%2270a-580e4e677988e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/jsgrid.min.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/jsgrid.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-jsgrid.html)
15:22:51	33450/33450	---M-Z	200	added ('OK')	text/css	etag:%2282aa-580e4e67794a6-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/jsgrid-theme.min.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/jsgrid-theme.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-jsgrid.html)
15:22:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:51%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-jsgrid.html)
15:22:52	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.1f7.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-jsgrid.html)
15:22:52	24539/24539	---M-Z	200	added ('OK')	application/javascript	etag:%225fdb-580e4e67788ee-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/db.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/db.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-jsgrid.html)
15:22:52	37211/37211	---M-Z	200	added ('OK')	application/javascript	etag:%22915b-580e4e677988e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/jsgrid.min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jsgrid/jsgrid.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-jsgrid.html)
15:22:53	7761/7761	---M-Z	200	added ('OK')	application/javascript	etag:%221e51-580e4e6897aac-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/jsgrid-init.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/js/jsgrid-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-jsgrid.html)
15:22:53	14563/14563	---M-Z	200	added ('OK')	text/css	etag:%2238e3-580e4e678c93e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tablesaw-master/dist/tablesaw.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tablesaw-master/dist/tablesaw.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-responsive.html)
15:22:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:52%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-responsive.html)
15:22:54	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.1fd.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-responsive.html)
15:22:54	53542/53542	---M-Z	200	added ('OK')	application/javascript	etag:%22d126-580e4e678cd26-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tablesaw-master/dist/tablesaw.jquery.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tablesaw-master/dist/tablesaw.jquery.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-responsive.html)
15:22:54	702/702	---M-Z	200	added ('OK')	application/javascript	etag:%222be-580e4e678c93e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tablesaw-master/dist/tablesaw-init.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tablesaw-master/dist/tablesaw-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-responsive.html)
15:22:54	5879/5879	---M-Z	200	added ('OK')	text/css	etag:%2216f7-580e4e6744116-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-table/dist/bootstrap-table.min.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-table/dist/bootstrap-table.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-bootstrap.html)
15:22:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:54%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-bootstrap.html)
15:22:55	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.202.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-bootstrap.html)
15:22:55	68343/68343	---M-Z	200	added ('OK')	application/javascript	etag:%2210af7-580e4e67444fe-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-table/dist/bootstrap-table.min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-table/dist/bootstrap-table.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-bootstrap.html)
15:22:55	1689/1689	---M-Z	200	added ('OK')	application/javascript	etag:%22699-580e4e6744116-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-table/dist/bootstrap-table.ints.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-table/dist/bootstrap-table.ints.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-bootstrap.html)
15:22:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:55%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-editable-table.html)
15:22:56	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.206.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-editable-table.html)
15:22:56	83060/83060	---M-Z	200	added ('OK')	application/javascript	etag:%2214474-580e4e67713be-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jquery-datatables-editable/jquery.dataTables.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/jquery-datatables-editable/jquery.dataTables.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-editable-table.html)
15:22:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:55%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/datatables/media/js/dataTables.bootstrap.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/datatables/media/js/dataTables.bootstrap.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-editable-table.html)
15:22:57	4559/4559	---M-Z	200	added ('OK')	application/javascript	etag:%2211cf-580e4e6755286-gzip%22	https://www.wrappixel.com/demos/admin-templates/material-pro/assets/plugins/datatables/media/js/dataTables.bootstrap.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/www.wrappixel.com/demos/admin-templates/material-pro/assets/plugins/datatables/media/js/dataTables.bootstrap.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-editable-table.html)
15:22:58	3752/3752	---M-Z	200	added ('OK')	application/javascript	etag:%22ea8-580e4e678ec66-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tiny-editable/mindmup-editabletable.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tiny-editable/mindmup-editabletable.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-editable-table.html)
15:22:58	1276/1276	---M-Z	200	added ('OK')	application/javascript	etag:%224fc-580e4e678ec66-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tiny-editable/numeric-input-example.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/tiny-editable/numeric-input-example.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/table-editable-table.html)
15:22:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:57%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-apps.html)
15:22:59	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.20d.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-apps.html)
15:22:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:58%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-data.html)
15:22:59	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.20f.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-data.html)
15:22:59	15482/15482	---M-Z	200	added ('OK')	application/javascript	etag:%223c7a-580e4e676777e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/gauge/gauge.min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/gauge/gauge.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-data.html)
15:22:59	10725/10725	---M-Z	200	added ('OK')	application/javascript	etag:%2229e5-580e4e6897e94-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/widget-data.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/js/widget-data.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-data.html)
15:23:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:22:59%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-charts.html)
15:23:00	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.213.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-charts.html)
15:23:00	10364/10364	---M-Z	200	added ('OK')	application/javascript	etag:%22287c-580e4e6897e94-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/widget-charts.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/js/widget-charts.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/widget-charts.html)
15:23:00	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.215.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-single-column.html)
15:23:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:23:00%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-fix-header.html)
15:23:01	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.217.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-fix-header.html)
15:23:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:23:00%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-fix-sidebar.html)
15:23:02	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.219.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-fix-sidebar.html)
15:23:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:23:01%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-fix-header-sidebar.html)
15:23:02	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.21b.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-fix-header-sidebar.html)
15:23:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:23:02%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-boxed.html)
15:23:03	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.21d.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/layout-boxed.html)
15:23:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:23:03%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/starter-kit.html)
15:23:04	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.220.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-blank.html)
15:23:05	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.222.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-profile.html)
15:23:05	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.223.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-animation.html)
15:23:05	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.224.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-fix-innersidebar.html)
15:23:05	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.225.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-fix-inner-right-sidebar.html)
15:23:05	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.226.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-invoice.html)
15:23:05	548961/548961	---M--	200	added ('OK')	image/jpeg	etag:%2286061-580e4e6737dc7%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/background/login-register.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/background/login-register.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-login.html)
15:23:05	9111/9111	---M-Z	200	added ('OK')	application/javascript	etag:%222397-580e4e6897aac-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/jquery.PrintArea.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/js/jquery.PrintArea.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-invoice.html)
15:23:05	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.228.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-treeview.html)
15:23:05	16735/16735	---M-Z	200	added ('OK')	application/javascript	etag:%22415f-580e4e6747f96-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-treeview-master/dist/bootstrap-treeview.min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-treeview-master/dist/bootstrap-treeview.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-treeview.html)
15:23:05	15925/15925	---M-Z	200	added ('OK')	application/javascript	etag:%223e35-580e4e6747f96-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-treeview-master/dist/bootstrap-treeview-init.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-treeview-master/dist/bootstrap-treeview-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-treeview.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.22b.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-utility-classes.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.22c.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-search-result.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.22d.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-scroll.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.22e.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-pricing.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.22f.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-lightbox-popup.html)
15:23:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:23:05%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/www.youtube.com/watch?v=sK7riqg2mr4	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/www.youtube.com/watch7d1c	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-lightbox-popup.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.231.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-gallery.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.232.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/pages-faq.html)
15:23:06	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.233.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/chart-morris.html)
15:23:07	93252/93252	---M-Z	200	added ('OK')	application/javascript	etag:%2216c44-580e4e6780206-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/raphael/raphael-min.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/raphael/raphael-min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/chart-morris.html)
15:23:07	66047/66047	---M-Z	200	added ('OK')	application/javascript	etag:%22101ff-580e4e677e6ae-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/morrisjs/morris.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/morrisjs/morris.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/chart-morris.html)
15:23:07	6306/6306	---M-Z	200	added ('OK')	application/javascript	etag:%2218a2-580e4e6897aac-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/js/morris-data.js	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/js/morris-data.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/chart-morris.html)
15:23:07	0/-1	---M--	301	error ('')			https://wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/layout-logo-center.237.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/chart-chartist.html)
